HEADER
VTF File Version,1.1
VTF File Type,0
PID,13710
Generated on,2021-10-26 09:12:24
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,13710
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x191d570,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:kernel.link:wide_krnl,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
33,0:0:0
30,1:1:1
25,PLRAM[2]
16,clCreateBuffer
8,clCreateCommandQueue
6,clCreateContext
13,clCreateKernel
10,clCreateProgramWithBinary
19,clEnqueueMapBuffer
21,clEnqueueMigrateMemObjects
26,clEnqueueTask
34,clEnqueueUnmapMemObject
35,clFinish
4,clGetDeviceIDs
9,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
40,clReleaseCommandQueue
41,clReleaseContext
12,clReleaseDevice
32,clReleaseEvent
39,clReleaseKernel
37,clReleaseMemObject
38,clReleaseProgram
5,clRetainDevice
20,clRetainMemObject
18,clSetKernelArg
22,clWaitForEvents
28,kernel.link
29,wide_krnl
27,xilinx_aws-vu9p-f1_shell-v04261818_201920_2
24,xrt::bo::address
17,xrt::bo::bo
23,xrt::bo::sync
36,xrt::bo::write
7,xrt::device::device
11,xrt::device::load_xclbin
42,xrt::device::reset
14,xrt::kernel::kernel
15,xrt::run::run
31,xrt::run::start

EVENTS
155,148,47.547127,3,READ_BUFFER
160,143,47.560365,2,OPENCL_API_CALL,19
161,0,47.569989,2,OPENCL_API_CALL,34
162,161,47.578161,2,OPENCL_API_CALL,34
163,0,47.579392,2,OPENCL_API_CALL,34
164,163,47.587159,2,OPENCL_API_CALL,34
165,0,47.588104,2,OPENCL_API_CALL,34
166,165,47.592266,2,OPENCL_API_CALL,34
167,0,47.593015,2,OPENCL_API_CALL,34
168,167,47.594426,2,OPENCL_API_CALL,34
171,0,47.595489,1,OPENCL_API_CALL,35
178,0,47.600941,4,WRITE_BUFFER,16384,0x2000,25,0x7f074d78f700
183,0,47.601453,4,WRITE_BUFFER,16384,0x6000,25,0x7f074eb91700
195,178,47.667314,4,WRITE_BUFFER
206,0,47.679844,4,WRITE_BUFFER,16384,0xe000,25,0x7f074d78f700
211,206,47.682319,4,WRITE_BUFFER
217,183,47.717989,4,WRITE_BUFFER
222,171,47.730095,1,OPENCL_API_CALL,35
223,0,47.782983,1,OPENCL_API_CALL,37
224,223,47.785380,1,OPENCL_API_CALL,37
225,0,47.786416,1,OPENCL_API_CALL,37
226,225,47.787389,1,OPENCL_API_CALL,37
227,0,47.787995,1,OPENCL_API_CALL,37
228,227,47.788748,1,OPENCL_API_CALL,37
229,0,47.789306,1,OPENCL_API_CALL,37
230,229,47.822380,1,OPENCL_API_CALL,37
231,0,47.823556,1,OPENCL_API_CALL,37
232,231,47.824632,1,OPENCL_API_CALL,37
233,0,47.825160,1,OPENCL_API_CALL,37
234,233,47.826022,1,OPENCL_API_CALL,37
235,0,47.826777,1,OPENCL_API_CALL,12
236,235,47.827877,1,OPENCL_API_CALL,12
237,0,47.828802,1,OPENCL_API_CALL,32
238,237,47.833657,1,OPENCL_API_CALL,32
239,0,47.835046,1,OPENCL_API_CALL,38
240,239,47.836501,1,OPENCL_API_CALL,38
